site,year,pas_at,tave_sp,latitude,longitude,type,ecoregion,pas_anomaly,tave_anomaly,tsp_resid
COTTONWOOD-1,2021,152.3449058,4.24490992,52.89175898,-118.0925,Montane,Forest,32.046878,0.605158206,0.149727354513745
COTTONWOOD-1,2022,122.3559369,2.902051933,52.89175898,-118.0925,Montane,Forest,2.0579091,-0.737699781,-1.19713630023417
COTTONWOOD-1,2023,53.3605851,4.747657314,52.89175898,-118.0925,Montane,Forest,-66.9374427,1.1079056,0.639253276901997
COTTONWOOD-1,2024,117.6761272,3.867356692,52.89175898,-118.0925,Montane,Forest,-2.6219006,0.227604978,-0.232456629840719
COTTONWOOD-10,2006,65.21404873,3.136922959,52.89605303,-118.0943,Montane,Forest,20.65372869,0.942330933,0.485378282918723
COTTONWOOD-10,2007,35.83246612,3.052194711,52.89605303,-118.0943,Montane,Forest,-8.72785392,0.857602685,0.396725496591448
COTTONWOOD-10,2008,17.35489867,1.596468693,52.89605303,-118.0943,Montane,Forest,-27.20542137,-0.598123333,-1.06146859546075
COTTONWOOD-10,2009,64.18444796,1.061427291,52.89605303,-118.0943,Montane,Forest,19.62412792,-1.133164735,-1.59025491026967
COTTONWOOD-10,2010,40.56113162,3.015464262,52.89605303,-118.0943,Montane,Forest,-3.99918842,0.820872236,0.360626661934281
COTTONWOOD-10,2011,58.29038954,1.29885085,52.89605303,-118.0943,Montane,Forest,13.7300695,-0.895741176,-1.3536186287448
COTTONWOOD-10,2012,62.25549246,2.74325337,52.89605303,-118.0943,Montane,Forest,17.69517242,0.548661344,0.0913135154959288
COTTONWOOD-10,2013,21.237989,2.43811192,52.89605303,-118.0943,Montane,Forest,-23.32233104,0.243519894,-0.219306698754269
COTTONWOOD-10,2014,64.8068837,1.658194099,52.89605303,-118.0943,Montane,Forest,20.24656366,-0.536397927,-0.993404962673332
COTTONWOOD-10,2015,61.05187672,4.353441177,52.89605303,-118.0943,Montane,Forest,16.49155668,2.158849151,1.70134055388909
COTTONWOOD-10,2016,36.95075866,5.231785032,52.89605303,-118.0943,Montane,Forest,-7.60956138,3.037193006,2.57646518946132
COTTONWOOD-10,2017,58.17759217,2.811478686,52.89605303,-118.0943,Montane,Forest,13.61727213,0.61688666,0.158994140755633
COTTONWOOD-10,2018,42.48018536,3.264551568,52.89605303,-118.0943,Montane,Forest,-2.08013468,1.069959542,0.609970298577007
COTTONWOOD-10,2019,81.5462236,3.080371153,52.89605303,-118.0943,Montane,Forest,36.98590356,0.885779127,0.431007987938597
COTTONWOOD-10,2020,60.28002951,1.249742069,52.89605303,-118.0943,Montane,Forest,15.71970947,-0.944849957,-1.40246165080242
COTTONWOOD-10,2021,57.62941267,2.878734092,52.89605303,-118.0943,Montane,Forest,13.06909263,0.684142066,0.226176325667221
COTTONWOOD-10,2022,39.86401873,1.521503492,52.89605303,-118.0943,Montane,Forest,-4.69630131,-0.673088534,-1.1334272223915
COTTONWOOD-10,2023,18.45723876,3.295665922,52.89605303,-118.0943,Montane,Forest,-26.10308128,1.101073896,0.637875874618475
COTTONWOOD-10,2024,49.35882595,2.401394602,52.89605303,-118.0943,Montane,Forest,4.79850591,0.206802576,-0.252267877955682
COTTONWOOD-2,2006,65.9153795,3.162164538,52.89256096,-118.0968,Montane,Forest,20.94608381,0.943652771,0.486739171193476
COTTONWOOD-2,2007,36.07168295,3.07682365,52.89256096,-118.0968,Montane,Forest,-8.89761274,0.858311883,0.397412019672799
COTTONWOOD-2,2008,17.41063752,1.621791308,52.89256096,-118.0968,Montane,Forest,-27.55865817,-0.596720459,-1.06011290378509
COTTONWOOD-2,2009,64.70147646,1.086817666,52.89256096,-118.0968,Montane,Forest,19.73218077,-1.131694101,-1.58876984350215
COTTONWOOD-2,2010,41.18288484,3.044158797,52.89256096,-118.0968,Montane,Forest,-3.78641085,0.82564703,0.365429876926429
COTTONWOOD-2,2011,58.93728145,1.321114866,52.89256096,-118.0968,Montane,Forest,13.96798576,-0.897396901,-1.35524257494331
COTTONWOOD-2,2012,62.58205616,2.769359561,52.89256096,-118.0968,Montane,Forest,17.61276047,0.550847794,0.0934889576186236
COTTONWOOD-2,2013,21.4777042,2.460603065,52.89256096,-118.0968,Montane,Forest,-23.49159149,0.242091298,-0.220757903104953
COTTONWOOD-2,2014,65.73825757,1.679609481,52.89256096,-118.0968,Montane,Forest,20.76896188,-0.538902286,-0.995839544225885
COTTONWOOD-2,2015,61.78422725,4.380976148,52.89256096,-118.0968,Montane,Forest,16.81493156,2.162464381,1.70499897751577
COTTONWOOD-2,2016,37.07960203,5.25918251,52.89256096,-118.0968,Montane,Forest,-7.88969366000001,3.040670743,2.57990550880809
COTTONWOOD-2,2017,58.62374514,2.834964781,52.89256096,-118.0968,Montane,Forest,13.65444945,0.616453014,0.158565460581306
COTTONWOOD-2,2018,42.99296329,3.287551633,52.89256096,-118.0968,Montane,Forest,-1.9763324,1.069039866,0.609064487590058
COTTONWOOD-2,2019,82.4341802,3.103370621,52.89256096,-118.0968,Montane,Forest,37.46488451,0.884858854,0.430151693081683
COTTONWOOD-2,2020,60.71214878,1.275046845,52.89256096,-118.0968,Montane,Forest,15.74285309,-0.943464922,-1.40107352447732
COTTONWOOD-2,2021,57.98521149,2.904652559,52.89256096,-118.0968,Montane,Forest,13.0159158,0.686140792,0.228167948765031
COTTONWOOD-2,2022,40.48739034,1.547361247,52.89256096,-118.0968,Montane,Forest,-4.48190535000001,-0.67115052,-1.13146057122878
COTTONWOOD-2,2023,18.56918431,3.31974777,52.89256096,-118.0968,Montane,Forest,-26.40011138,1.101236003,0.637998306900225
COTTONWOOD-2,2024,49.74784431,2.425615848,52.89256096,-118.0968,Montane,Forest,4.77854862,0.207104081,-0.251969038678306
COTTONWOOD-3,2006,65.90597532,3.159205084,52.89321198,-118.1013,Montane,Forest,20.90322017,0.940274895,0.483355569838234
COTTONWOOD-3,2007,36.18281371,3.075027564,52.89321198,-118.1013,Montane,Forest,-8.81994144,0.856097375,0.395207886334975
COTTONWOOD-3,2008,17.50588933,1.620313306,52.89321198,-118.1013,Montane,Forest,-27.49686582,-0.598616883,-1.06200107409606
COTTONWOOD-3,2009,64.66992799,1.086177932,52.89321198,-118.1013,Montane,Forest,19.66717284,-1.132752257,-1.58983668270061
COTTONWOOD-3,2010,41.08146546,3.037476184,52.89321198,-118.1013,Montane,Forest,-3.92128969,0.818545995,0.358310825974595
COTTONWOOD-3,2011,58.95602868,1.323210982,52.89321198,-118.1013,Montane,Forest,13.95327353,-0.895719207,-1.35356684607607
COTTONWOOD-3,2012,62.53585895,2.766175722,52.89321198,-118.1013,Montane,Forest,17.5331038,0.547245533,0.0898760567678507
COTTONWOOD-3,2013,21.39522928,2.46373683,52.89321198,-118.1013,Montane,Forest,-23.60752587,0.244806641,-0.218058045619256
COTTONWOOD-3,2014,65.62904989,1.68282701,52.89321198,-118.1013,Montane,Forest,20.62629474,-0.536103179,-0.993059493471643
COTTONWOOD-3,2015,61.83464371,4.376208731,52.89321198,-118.1013,Montane,Forest,16.83188856,2.157278542,1.69981540348554
COTTONWOOD-3,2016,37.08267734,5.253735661,52.89321198,-118.1013,Montane,Forest,-7.92007781,3.034805472,2.57403617935546
COTTONWOOD-3,2017,58.63903866,2.834859571,52.89321198,-118.1013,Montane,Forest,13.63628351,0.615929382,0.15803940213176
COTTONWOOD-3,2018,42.86744302,3.288113103,52.89321198,-118.1013,Montane,Forest,-2.13531213,1.069182914,0.609186300449258
COTTONWOOD-3,2019,82.28606917,3.103865368,52.89321198,-118.1013,Montane,Forest,37.28331402,0.884935179,0.430203765462055
COTTONWOOD-3,2020,60.64803741,1.274189771,52.89321198,-118.1013,Montane,Forest,15.64528226,-0.944740418,-1.40236205314704
COTTONWOOD-3,2021,58.16801905,2.901592179,52.89321198,-118.1013,Montane,Forest,13.1652639,0.68266199,0.224709095395788
COTTONWOOD-3,2022,40.37108245,1.545100232,52.89321198,-118.1013,Montane,Forest,-4.6316727,-0.673829957,-1.13416001285934
COTTONWOOD-3,2023,18.64370302,3.318827378,52.89321198,-118.1013,Montane,Forest,-26.35905213,1.099897189,0.636664977240617
COTTONWOOD-3,2024,49.79291437,2.424643109,52.89321198,-118.1013,Montane,Forest,4.79015922,0.20571292,-0.253358648834524
COTTONWOOD-4,2006,67.81954412,2.985324661,52.89238201,-118.1057,Montane,Forest,20.94272151,0.938022318,0.481108269086449
COTTONWOOD-4,2007,37.75159465,2.901762398,52.89238201,-118.1057,Montane,Forest,-9.12522796,0.854460055,0.393529788795369
COTTONWOOD-4,2008,18.62901455,1.448094176,52.89238201,-118.1057,Montane,Forest,-28.24780806,-0.599208167,-1.06269266248203
COTTONWOOD-4,2009,67.54287603,0.914917063,52.89238201,-118.1057,Montane,Forest,20.66605342,-1.13238528,-1.58933628385017
COTTONWOOD-4,2010,42.41007518,2.86313895,52.89238201,-118.1057,Montane,Forest,-4.46674743,0.815836607,0.355528580435403
COTTONWOOD-4,2011,60.83292909,1.15169179,52.89238201,-118.1057,Montane,Forest,13.95610648,-0.895610553,-1.35345781367505
COTTONWOOD-4,2012,65.9506115,2.592940167,52.89238201,-118.1057,Montane,Forest,19.07378889,0.545637824,0.0884741391905329
COTTONWOOD-4,2013,22.26690329,2.293548494,52.89238201,-118.1057,Montane,Forest,-24.60991932,0.246246151,-0.216752426688562
COTTONWOOD-4,2014,67.25302249,1.511634944,52.89238201,-118.1057,Montane,Forest,20.37619988,-0.535667399,-0.992657118985449
COTTONWOOD-4,2015,63.87607233,4.202730977,52.89238201,-118.1057,Montane,Forest,16.99924972,2.155428634,1.69798785014546
COTTONWOOD-4,2016,39.54890362,5.07939605,52.89238201,-118.1057,Montane,Forest,-7.32791899,3.032093707,2.57140350982202
COTTONWOOD-4,2017,61.45683457,2.662237461,52.89238201,-118.1057,Montane,Forest,14.58001196,0.614935118,0.157171193236474
COTTONWOOD-4,2018,45.12911578,3.115704659,52.89238201,-118.1057,Montane,Forest,-1.74770683,1.068402316,0.608457475421323
COTTONWOOD-4,2019,85.5439755,2.931385036,52.89238201,-118.1057,Montane,Forest,38.66715289,0.884082693,0.429536120719797
COTTONWOOD-4,2020,63.76705408,1.102614885,52.89238201,-118.1057,Montane,Forest,16.89023147,-0.944687458,-1.40214280357187
COTTONWOOD-4,2021,61.17456517,2.72828734,52.89238201,-118.1057,Montane,Forest,14.29774256,0.680984997,0.223183369125187
COTTONWOOD-4,2022,41.19367402,1.372591935,52.89238201,-118.1057,Montane,Forest,-5.68314858999999,-0.674710408,-1.13518091093754
COTTONWOOD-4,2023,19.63058636,3.145943878,52.89238201,-118.1057,Montane,Forest,-27.24623625,1.098641535,0.635290820839691
COTTONWOOD-4,2024,52.36399679,2.251838054,52.89238201,-118.1057,Montane,Forest,5.48717418,0.204535711,-0.254442756589383
COTTONWOOD-5,2006,68.61009583,2.960642123,52.89257202,-118.1102,Montane,Forest,21.05902954,0.935005753,0.478107239509696
COTTONWOOD-5,2007,38.34105301,2.877996073,52.89257202,-118.1102,Montane,Forest,-9.21001328,0.852359703,0.391418111903775
COTTONWOOD-5,2008,19.01013862,1.425250429,52.89257202,-118.1102,Montane,Forest,-28.54092767,-0.600385941,-1.06390958887076
COTTONWOOD-5,2009,68.4242829,0.893134597,52.89257202,-118.1102,Montane,Forest,20.87321661,-1.132501773,-1.58942510577847
COTTONWOOD-5,2010,42.95849931,2.836696923,52.89257202,-118.1102,Montane,Forest,-4.59256698,0.811060553,0.350735720545371
COTTONWOOD-5,2011,61.61748788,1.13073668,52.89257202,-118.1102,Montane,Forest,14.06642159,-0.89489969,-1.35273221573436
COTTONWOOD-5,2012,66.83050558,2.568661023,52.89257202,-118.1102,Montane,Forest,19.27943929,0.543024653,0.0858884371967992
COTTONWOOD-5,2013,22.50788791,2.274020105,52.89257202,-118.1102,Montane,Forest,-25.04317838,0.248383735,-0.214672713696028
COTTONWOOD-5,2014,68.01342188,1.491364199,52.89257202,-118.1102,Montane,Forest,20.46235559,-0.534272171,-0.991250383048981
COTTONWOOD-5,2015,64.78812192,4.177678939,52.89257202,-118.1102,Montane,Forest,17.23705563,2.152042569,1.69463354920734
COTTONWOOD-5,2016,40.16894449,5.053420291,52.89257202,-118.1102,Montane,Forest,-7.3821218,3.027783921,2.56708648387828
COTTONWOOD-5,2017,62.34036029,2.639600257,52.89257202,-118.1102,Montane,Forest,14.789294,0.613963887,0.156227916325881
COTTONWOOD-5,2018,45.80024286,3.093488417,52.89257202,-118.1102,Montane,Forest,-1.75082343,1.067852047,0.607906790132782
COTTONWOOD-5,2019,86.60895525,2.909088519,52.89257202,-118.1102,Montane,Forest,39.05788896,0.883452149,0.42895776787311
COTTONWOOD-5,2020,64.62198674,1.080500737,52.89257202,-118.1102,Montane,Forest,17.07092045,-0.945135633,-1.40256684369674
COTTONWOOD-5,2021,62.21681051,2.704018279,52.89257202,-118.1102,Montane,Forest,14.66574422,0.678381909,0.220629435612144
COTTONWOOD-5,2022,41.60092975,1.34922757,52.89257202,-118.1102,Montane,Forest,-5.95013654,-0.6764088,-1.13691496488457
COTTONWOOD-5,2023,19.98586414,3.122794555,52.89257202,-118.1102,Montane,Forest,-27.56520215,1.097158185,0.633764866126519
COTTONWOOD-5,2024,53.19138453,2.228741913,52.89257202,-118.1102,Montane,Forest,5.64031824,0.203105543,-0.255852468927037
COTTONWOOD-6,2006,68.84856687,3.043827756,52.89496397,-118.1122,Montane,Forest,21.3553257,0.932497818,0.475638881194573
COTTONWOOD-6,2007,38.28428062,2.961895646,52.89496397,-118.1122,Montane,Forest,-9.20896055,0.850565708,0.389624257518367
COTTONWOOD-6,2008,18.84581339,1.510164548,52.89496397,-118.1122,Montane,Forest,-28.64742778,-0.60116539,-1.06470326323667
COTTONWOOD-6,2009,68.06577175,0.979045168,52.89496397,-118.1122,Montane,Forest,20.57253058,-1.13228477,-1.58924826582431
COTTONWOOD-6,2010,43.19384244,2.919012217,52.89496397,-118.1122,Montane,Forest,-4.29939873,0.807682279,0.347396605431015
COTTONWOOD-6,2011,61.84096298,1.216730187,52.89496397,-118.1122,Montane,Forest,14.34772181,-0.894599751,-1.35239470307777
COTTONWOOD-6,2012,65.96774558,2.65242073,52.89496397,-118.1122,Montane,Forest,18.47450441,0.541090792,0.0838470599397799
COTTONWOOD-6,2013,22.38752614,2.36138256,52.89496397,-118.1122,Montane,Forest,-25.10571503,0.250052622,-0.213012179802225
COTTONWOOD-6,2014,68.52803144,1.577798639,52.89496397,-118.1122,Montane,Forest,21.03479027,-0.533531299,-0.990433050162876
COTTONWOOD-6,2015,65.16229947,4.261026206,52.89496397,-118.1122,Montane,Forest,17.6690583,2.149696268,1.69234495139707
COTTONWOOD-6,2016,39.47544354,5.135880757,52.89496397,-118.1122,Montane,Forest,-8.01779763,3.024550819,2.56376847378494
COTTONWOOD-6,2017,61.96748559,2.724300979,52.89496397,-118.1122,Montane,Forest,14.47424442,0.612971041,0.155192988720948
COTTONWOOD-6,2018,45.52585166,3.178469067,52.89496397,-118.1122,Montane,Forest,-1.96738951,1.067139129,0.607164945104153
COTTONWOOD-6,2019,86.45016287,2.993994119,52.89496397,-118.1122,Montane,Forest,38.9569217,0.882664181,0.428156313537573
COTTONWOOD-6,2020,63.98878716,1.166090479,52.89496397,-118.1122,Montane,Forest,16.49554599,-0.945239459,-1.4027475232533
COTTONWOOD-6,2021,61.9287782,2.787731349,52.89496397,-118.1122,Montane,Forest,14.43553703,0.676401411,0.218618188521724
COTTONWOOD-6,2022,41.96439105,1.43377786,52.89496397,-118.1122,Montane,Forest,-5.52885011999999,-0.677552078,-1.13800197107906
COTTONWOOD-6,2023,19.91117044,3.207153421,52.89496397,-118.1122,Montane,Forest,-27.58207073,1.095823483,0.63242791096713
COTTONWOOD-6,2024,52.86070086,2.313170372,52.89496397,-118.1122,Montane,Forest,5.36745969,0.201840434,-0.257154024018169
COTTONWOOD-7,2006,69.85230972,2.989157867,52.89576402,-118.1166,Montane,Forest,21.52164909,0.93267577,0.475839049238121
COTTONWOOD-7,2007,38.92686703,2.90704319,52.89576402,-118.1166,Montane,Forest,-9.4037936,0.850561093,0.389593618400391
COTTONWOOD-7,2008,19.2399293,1.455920953,52.89576402,-118.1166,Montane,Forest,-29.09073133,-0.600561144,-1.06415822990046
COTTONWOOD-7,2009,69.31835569,0.925029673,52.89576402,-118.1166,Montane,Forest,20.98769506,-1.131452424,-1.58836046573473
COTTONWOOD-7,2010,43.91516195,2.86600319,52.89576402,-118.1166,Montane,Forest,-4.41549868,0.809521093,0.349219911801299
COTTONWOOD-7,2011,62.81655068,1.161090594,52.89576402,-118.1166,Montane,Forest,14.48589005,-0.895391503,-1.35316799975627
COTTONWOOD-7,2012,67.33744007,2.598376529,52.89576402,-118.1166,Montane,Forest,19.00677944,0.541894432,0.0847217966462989
COTTONWOOD-7,2013,22.81669255,2.306125098,52.89576402,-118.1166,Montane,Forest,-25.51396808,0.249643001,-0.213476331722606
COTTONWOOD-7,2014,69.54447769,1.521764703,52.89576402,-118.1166,Montane,Forest,21.21381706,-0.534717394,-0.991595232308749
COTTONWOOD-7,2015,66.17904041,4.207604995,52.89576402,-118.1166,Montane,Forest,17.84837978,2.151122898,1.69379553361334
COTTONWOOD-7,2016,40.39092023,5.082204211,52.89576402,-118.1166,Montane,Forest,-7.9397404,3.025722114,2.56495019499632
COTTONWOOD-7,2017,63.15636016,2.669034632,52.89576402,-118.1166,Montane,Forest,14.82569953,0.612552535,0.154821427062504
COTTONWOOD-7,2018,46.52201995,3.122984971,52.89576402,-118.1166,Montane,Forest,-1.80864068,1.066502874,0.606549894403322
COTTONWOOD-7,2019,87.98910987,2.938491879,52.89576402,-118.1166,Montane,Forest,39.65844924,0.882009782,0.42759561853422
COTTONWOOD-7,2020,65.3081449,1.111991345,52.89576402,-118.1166,Montane,Forest,16.97748427,-0.944490752,-1.40193444309558
COTTONWOOD-7,2021,63.13943871,2.73350469,52.89576402,-118.1166,Montane,Forest,14.80877808,0.677022593,0.219289224841196
COTTONWOOD-7,2022,42.55947506,1.379749368,52.89576402,-118.1166,Montane,Forest,-5.77118557,-0.676732729,-1.13721499115782
COTTONWOOD-7,2023,20.30105209,3.152142637,52.89576402,-118.1166,Montane,Forest,-28.02960854,1.09566054,0.632205189727422
COTTONWOOD-7,2024,53.95906713,2.258196039,52.89576402,-118.1166,Montane,Forest,5.6284065,0.201713942,-0.257245660994502
COTTONWOOD-8,2006,70.31229394,3.045393006,52.89501099,-118.1077,Montane,Forest,21.83352473,0.930574902,0.473779838895531
COTTONWOOD-8,2007,39.02657802,2.963840358,52.89501099,-118.1077,Montane,Forest,-9.45219119,0.849022254,0.38804831486785
COTTONWOOD-8,2008,19.18131732,1.513752337,52.89501099,-118.1077,Montane,Forest,-29.29745189,-0.601065767,-1.06469046484946
COTTONWOOD-8,2009,69.2700769,0.983766359,52.89501099,-118.1077,Montane,Forest,20.79130769,-1.131051745,-1.58798601846536
COTTONWOOD-8,2010,44.30090742,2.921921316,52.89501099,-118.1077,Montane,Forest,-4.17786179,0.807103212,0.34683377228695
COTTONWOOD-8,2011,63.25516385,1.219489855,52.89501099,-118.1077,Montane,Forest,14.77639464,-0.895328249,-1.35306594265934
COTTONWOOD-8,2012,66.87079669,2.655279741,52.89501099,-118.1077,Montane,Forest,18.39202748,0.540461637,0.0832068883830075
COTTONWOOD-8,2013,22.8126902,2.36578479,52.89501099,-118.1077,Montane,Forest,-25.66607901,0.250966686,-0.212172964388359
COTTONWOOD-8,2014,70.26032876,1.580427596,52.89501099,-118.1077,Montane,Forest,21.78155955,-0.534390508,-0.991192512164905
COTTONWOOD-8,2015,66.75969125,4.264296602,52.89501099,-118.1077,Montane,Forest,18.28092204,2.149478498,1.69220890887685
COTTONWOOD-8,2016,39.97634861,5.138072665,52.89501099,-118.1077,Montane,Forest,-8.5024206,3.023254561,2.5624074840295
COTTONWOOD-8,2017,63.10154831,2.726420882,52.89501099,-118.1077,Montane,Forest,14.6227791,0.611602778,0.153844565702079
COTTONWOOD-8,2018,46.49946036,3.180548582,52.89501099,-118.1077,Montane,Forest,-1.97930885,1.065730478,0.605754702021545
COTTONWOOD-8,2019,88.18933544,2.995985848,52.89501099,-118.1077,Montane,Forest,39.71056623,0.881167744,0.426760541872126
COTTONWOOD-8,2020,65.0428922,1.170442484,52.89501099,-118.1077,Montane,Forest,16.56412299,-0.94437562,-1.40187452432926
COTTONWOOD-8,2021,63.16191546,2.790294996,52.89501099,-118.1077,Montane,Forest,14.68314625,0.675476892,0.217726743025183
COTTONWOOD-8,2022,43.03663227,1.43732687,52.89501099,-118.1077,Montane,Forest,-5.44213694,-0.677491234,-1.13792954468056
COTTONWOOD-8,2023,20.32572529,3.20930548,52.89501099,-118.1077,Montane,Forest,-28.15304392,1.094487376,0.631015538294251
COTTONWOOD-8,2024,53.92287222,2.315408956,52.89501099,-118.1077,Montane,Forest,5.44410301,0.200590852,-0.258393368664692
COTTONWOOD-9,2006,68.27488599,3.119502485,52.89550904,-118.0989,Montane,Forest,21.47236993,0.935310598,0.478467294953064
COTTONWOOD-9,2007,37.6344715,3.036624939,52.89550904,-118.0989,Montane,Forest,-9.16804456000001,0.852433052,0.391497066723325
COTTONWOOD-9,2008,18.32217348,1.584504245,52.89550904,-118.0989,Montane,Forest,-28.48034258,-0.599687642,-1.06320319743711
COTTONWOOD-9,2009,67.00326189,1.052604063,52.89550904,-118.0989,Montane,Forest,20.20074583,-1.131587824,-1.58860097962379
COTTONWOOD-9,2010,42.83590459,2.997437512,52.89550904,-118.0989,Montane,Forest,-3.96661147,0.813245625,0.353004402282218
COTTONWOOD-9,2011,61.25313345,1.288392239,52.89550904,-118.0989,Montane,Forest,14.45061739,-0.895799648,-1.35358085617389
COTTONWOOD-9,2012,64.63725306,2.728178545,52.89550904,-118.0989,Montane,Forest,17.834737,0.543986658,0.086657471328488
COTTONWOOD-9,2013,22.13289879,2.432049052,52.89550904,-118.0989,Montane,Forest,-24.66961727,0.247857165,-0.215149386625702
COTTONWOOD-9,2014,68.1889484,1.64857319,52.89550904,-118.0989,Montane,Forest,21.38643234,-0.535618697,-0.992473478848816
